StudioTestName,singleMediaName,IndexCategory,IndexData
Btest_new3,GW.PNG,Music_score_reading_completeness,0.6666666666666666
Btest_new3,GW2.PNG,Music_score_reading_completeness,0.5
Btest_new3,GW3.PNG,Music_score_reading_completeness,0.875
Btest_new3,WX1.PNG,Music_score_reading_completeness,1.0
Btest_new3,WX2.PNG,Music_score_reading_completeness,0.65
Btest_new3,WX3.PNG,Music_score_reading_completeness,1.0
Btest_new3,LB1.jpg,Music_score_reading_completeness,0.75
Btest_new3,LB2.jpg,Music_score_reading_completeness,0.6666666666666666
Btest_new3,LB3.jpg,Music_score_reading_completeness,0.875
Btest_new3,GW.PNG,Bass_part_reading_completeness,0.6666666666666666
Btest_new3,GW2.PNG,Bass_part_reading_completeness,0.45454545454545453
Btest_new3,GW3.PNG,Bass_part_reading_completeness,0.75
Btest_new3,WX1.PNG,Bass_part_reading_completeness,1.0
Btest_new3,WX2.PNG,Bass_part_reading_completeness,0.6
Btest_new3,WX3.PNG,Bass_part_reading_completeness,1.0
Btest_new3,LB1.jpg,Bass_part_reading_completeness,0.5833333333333334
Btest_new3,LB2.jpg,Bass_part_reading_completeness,0.5833333333333334
Btest_new3,LB3.jpg,Bass_part_reading_completeness,0.75
Btest_new3,GW.PNG,Left_and_right_hand_integration_ability,8.222222222222221
Btest_new3,GW2.PNG,Left_and_right_hand_integration_ability,2.909090909090909
Btest_new3,GW3.PNG,Left_and_right_hand_integration_ability,7.0
Btest_new3,WX1.PNG,Left_and_right_hand_integration_ability,16.555555555555557
Btest_new3,WX2.PNG,Left_and_right_hand_integration_ability,23.7
Btest_new3,WX3.PNG,Left_and_right_hand_integration_ability,99.33333333333333
Btest_new3,LB1.jpg,Left_and_right_hand_integration_ability,13.5
Btest_new3,LB2.jpg,Left_and_right_hand_integration_ability,10.166666666666666
Btest_new3,LB3.jpg,Left_and_right_hand_integration_ability,11.75
Btest_new3,GW.PNG,all_recommended_time,1044
Btest_new3,GW.PNG,Rhythmic_stability,0.37547892720306514
Btest_new3,GW.PNG,bar_difficulty_ave,0.005077777777777777
Btest_new3,GW.PNG,Visual_stability,46.98726288637734
Btest_new3,GW2.PNG,all_recommended_time,836
Btest_new3,GW2.PNG,Rhythmic_stability,0.3875598086124402
Btest_new3,GW2.PNG,bar_difficulty_ave,0.004281818181818183
Btest_new3,GW2.PNG,Visual_stability,81.36824660253966
Btest_new3,GW3.PNG,all_recommended_time,240
Btest_new3,GW3.PNG,Rhythmic_stability,1.7833333333333334
Btest_new3,GW3.PNG,bar_difficulty_ave,0.005824999999999999
Btest_new3,GW3.PNG,Visual_stability,97.31243004592191
Btest_new3,WX1.PNG,all_recommended_time,648
Btest_new3,WX1.PNG,Rhythmic_stability,0.6234567901234568
Btest_new3,WX1.PNG,bar_difficulty_ave,0.0072
Btest_new3,WX1.PNG,Visual_stability,58.633422713434754
Btest_new3,WX2.PNG,all_recommended_time,760
Btest_new3,WX2.PNG,Rhythmic_stability,0.1
Btest_new3,WX2.PNG,bar_difficulty_ave,0.00683
Btest_new3,WX2.PNG,Visual_stability,57.725928603225654
Btest_new3,WX3.PNG,all_recommended_time,312
Btest_new3,WX3.PNG,Rhythmic_stability,2.2051282051282053
Btest_new3,WX3.PNG,bar_difficulty_ave,0.010199999999999999
Btest_new3,WX3.PNG,Visual_stability,85.4367541306377
Btest_new3,LB1.jpg,all_recommended_time,1104
Btest_new3,LB1.jpg,Rhythmic_stability,0.4528985507246377
Btest_new3,LB1.jpg,bar_difficulty_ave,0.004066666666666666
Btest_new3,LB1.jpg,Visual_stability,87.44207229405679
Btest_new3,LB2.jpg,all_recommended_time,768
Btest_new3,LB2.jpg,Rhythmic_stability,0.026041666666666668
Btest_new3,LB2.jpg,bar_difficulty_ave,0.005141666666666667
Btest_new3,LB2.jpg,Visual_stability,21.116702143085714
Btest_new3,LB3.jpg,all_recommended_time,592
Btest_new3,LB3.jpg,Rhythmic_stability,0.21621621621621623
Btest_new3,LB3.jpg,bar_difficulty_ave,0.0065
Btest_new3,LB3.jpg,Visual_stability,66.06647110021126
Btest_new3,all,media_difficulty,0.006124769921436587
Btest_new3,GW.PNG,Spectral_analysis_ability3,3.56
Btest_new3,GW2.PNG,Spectral_analysis_ability3,2.8181818181818183
Btest_new3,GW3.PNG,Spectral_analysis_ability3,0.38095238095238093
Btest_new3,WX1.PNG,Spectral_analysis_ability3,17.375
Btest_new3,WX2.PNG,Spectral_analysis_ability3,3.111111111111111
Btest_new3,WX3.PNG,Spectral_analysis_ability3,14.125
Btest_new3,LB1.jpg,Spectral_analysis_ability3,0.0
Btest_new3,LB2.jpg,Spectral_analysis_ability3,3.130434782608696
Btest_new3,LB3.jpg,Spectral_analysis_ability3,0.12
