track,instrument,start_time,end_time,note_type,note_strength
0,,3.2,3.3833333333333333,45,6d
0,,3.2,3.4499999999999997,37,43
0,,3.4,3.591666666666667,47,61
0,,3.2,3.6,2b,6d
0,,3.6,3.8249999999999997,43,66
0,,3.2,3.8249999999999997,3e,43
0,,3.6,4.033333333333333,37,61
0,,4.0,4.616666666666666,3e,57
0,,4.8,4.916666666666667,43,57
0,,4.4,5.316666666666666,37,57
0,,5.6,5.741666666666666,47,6d
0,,5.6,5.741666666666666,43,57
0,,5.6,5.741666666666666,3e,52
0,,5.2,6.0,37,57
0,,5.8,6.266666666666667,45,6d
0,,5.8,6.275,42,66
0,,5.8,6.283333333333333,3e,61
0,,6.0,6.375,37,50
0,,3.2,6.391666666666667,2b,5c
0,,5.4,6.391666666666667,2b,6b
0,,6.4,7.191666666666666,43,5c
0,,6.4,7.191666666666666,40,57
0,,6.4,7.191666666666666,3c,5c
0,,6.4,7.191666666666666,2b,61
0,,6.8,7.241666666666666,37,50
0,,7.2,7.566666666666666,3c,59
0,,7.6,8.016666666666666,37,59
0,,8.0,8.416666666666666,43,57
0,,8.4,8.808333333333334,37,57
0,,8.8,8.991666666666667,3e,66
0,,9.0,9.416666666666666,3c,6b
0,,6.4,9.591666666666667,2b,5c
0,,8.8,9.591666666666667,43,61
0,,9.2,9.608333333333333,37,52
0,,10.4,10.733333333333333,39,56
0,,10.6,10.75,3b,63
0,,10.0,10.833333333333334,37,57
0,,9.6,11.191666666666666,2b,57
0,,11.0,11.233333333333333,37,66
0,,11.2,11.4,45,6d
0,,11.2,11.425,43,6d
0,,11.2,11.425,3e,6d
0,,10.8,11.6,3e,60
0,,11.4,11.633333333333333,47,6d
0,,11.6,11.8,3e,6b
0,,11.2,11.8,2b,57
0,,9.4,11.8,3b,6b
0,,11.8,12.0,2b,61
0,,12.0,12.2,43,64
0,,11.8,12.2,37,4d
0,,12.0,12.2,37,5e
0,,12.2,12.766666666666666,42,5a
0,,9.6,12.791666666666666,2b,5c
0,,12.4,12.791666666666666,37,5e
0,,12.0,12.8,3e,4f
