track,instrument,start_time,end_time,note_type,note_strength
0,,1.88976,1.91436625,2a,57
0,,1.88976,1.9488150000000002,3c,3e
0,,1.88976,1.9537362500000002,37,3e
0,,1.88976,1.9635787500000002,24,52
0,,1.88976,2.12105875,23,75
0,,2.12598,2.15058625,2a,37
0,,2.12598,2.185035,37,3e
0,,2.12598,2.1948775,3c,3e
0,,2.12598,2.2145625,24,52
0,,1.88976,2.29822375,37,36
0,,1.88976,2.303145,3c,3d
0,,2.12598,2.3326725,48,48
0,,2.3622,2.3868062500000002,2a,47
0,,2.3622,2.421255,3c,3e
0,,2.3622,2.4310975000000004,37,3e
0,,2.3622,2.44586125,24,52
0,,2.3622,2.4606250000000003,3c,3a
0,,2.3622,2.4704675000000003,37,37
0,,2.3622,2.5344437500000003,4d,48
0,,2.3622,2.59349875,23,75
0,,2.59842,2.62302625,2a,37
0,,2.59842,2.6574750000000003,3c,3e
0,,2.59842,2.6574750000000003,37,3e
0,,2.59842,2.68208125,24,52
0,,2.59842,2.7854275,4f,48
0,,2.8346400000000003,2.85924625,2a,57
0,,2.71653,2.8641675,3c,3a
0,,2.71653,2.86908875,37,36
0,,2.8346400000000003,2.893695,3c,3e
0,,2.8346400000000003,2.9035375,37,3e
0,,2.8346400000000003,2.9183012500000003,24,52
0,,2.8346400000000003,2.9822775000000004,48,48
0,,2.8346400000000003,3.0659387500000004,23,75
0,,3.07086,3.0954662500000003,2a,37
0,,3.07086,3.1249937500000002,3c,3e
0,,3.07086,3.1249937500000002,37,3e
0,,3.07086,3.15452125,24,52
0,,3.07086,3.19389125,3c,43
0,,3.07086,3.20373375,37,3a
0,,3.07086,3.21357625,4d,48
0,,3.30708,3.33168625,2a,47
0,,3.30708,3.38089875,3c,3e
0,,3.30708,3.38089875,37,3e
0,,3.30708,3.39074125,24,52
0,,3.30708,3.46456,4f,48
0,,3.30708,3.53837875,23,75
0,,3.5433000000000003,3.56790625,2a,47
0,,3.5433000000000003,3.6121975,37,3e
0,,3.5433000000000003,3.6171187500000004,3c,3e
0,,3.602355,3.6269612500000004,2a,37
0,,3.5433000000000003,3.6269612500000004,24,52
0,,3.5433000000000003,3.6761737500000002,48,48
0,,3.66141,3.68601625,2a,27
0,,3.7204650000000004,3.74507125,2a,37
0,,1.88976,3.7696775000000002,48,39
0,,1.88976,3.77459875,4c,39
0,,1.88976,3.77952,43,39
0,,3.77952,3.8336537500000003,2a,57
0,,3.77952,3.838575,35,3e
