track,instrument,start_time,end_time,note_type,note_strength
0,,1.5863917708333333,1.6001784895833333,2d,53
0,,1.6029358333333332,1.6148843229166667,26,53
0,,1.5863917708333333,1.62959015625,42,7a
0,,1.5863917708333333,1.6442959895833333,45,6a
0,,1.6029358333333332,1.6442959895833333,3e,7f
0,,1.6029358333333332,1.6442959895833333,32,7e
0,,1.5863917708333333,1.6590018229166665,4a,7e
0,,1.5863917708333333,1.6590018229166665,4a,7e
0,,1.5863917708333333,1.6590018229166665,26,7e
0,,1.5863917708333333,1.6590018229166665,26,7e
0,,1.7647,1.7766484895833332,2d,73
0,,1.7794058333333334,1.7968690104166667,26,73
0,,1.7794058333333334,2.0413534895833334,45,6e
0,,1.7647,2.0560593229166666,32,7f
0,,1.7794058333333334,2.0560593229166666,3e,7f
0,,1.7794058333333334,2.0560593229166666,42,7a
0,,1.7647,2.1001768229166666,4a,7e
0,,1.7647,2.1001768229166666,4a,7e
0,,1.7794058333333334,2.113044427083333,26,7e
0,,1.7794058333333334,2.113044427083333,26,7e
0,,2.1158017708333334,2.1295884895833335,2d,73
0,,2.1323458333333334,2.1442943229166667,26,73
0,,2.1158017708333334,2.173705989583333,3e,7e
0,,2.1158017708333334,2.173705989583333,45,6a
0,,2.1323458333333334,2.173705989583333,42,7a
0,,2.1158017708333334,2.18657359375,4a,7e
0,,2.1158017708333334,2.18657359375,4a,7e
0,,2.1158017708333334,2.18657359375,26,7e
0,,2.1323458333333334,2.18657359375,32,7f
0,,2.1158017708333334,2.18657359375,26,7e
0,,2.308815833333333,2.3281172395833334,2d,63
0,,2.308815833333333,2.3281172395833334,26,63
0,,2.308815833333333,2.4659844270833333,32,7e
0,,2.308815833333333,2.4972343229166665,42,7f
0,,2.2959482291666666,2.5413518229166665,3e,7e
0,,2.308815833333333,2.5854693229166665,45,6a
0,,2.2959482291666666,2.6461308854166665,4a,7e
0,,2.308815833333333,2.6461308854166665,26,7e
0,,2.2959482291666666,2.6461308854166665,4a,7e
0,,2.308815833333333,2.6461308854166665,26,7e
0,,2.6488882291666664,2.6589984895833334,26,73
0,,2.6488882291666664,2.71598359375,32,7f
0,,2.6488882291666664,2.71598359375,4a,67
0,,2.6488882291666664,2.7472334895833335,3e,6a
0,,2.6617558333333333,2.7619393229166667,42,7a
0,,2.6488882291666664,2.818924427083333,26,7e
0,,2.6488882291666664,2.818924427083333,26,7e
0,,2.8382258333333334,2.84833609375,31,73
0,,2.8382258333333334,2.84833609375,24,73
0,,2.821681770833333,2.86488015625,52,67
0,,2.8382258333333334,2.879585989583333,3b,66
0,,2.821681770833333,2.8942918229166668,3e,6a
0,,2.8382258333333334,2.8942918229166668,43,62
0,,2.8382258333333334,2.93657109375,53,67
0,,2.998151770833333,3.0156149479166667,2a,2d
0,,2.998151770833333,3.04135015625,43,66
0,,3.0183722916666667,3.04135015625,3b,56
0,,2.998151770833333,3.0560559895833332,3e,6a
0,,2.998151770833333,3.1130410937499997,53,67
0,,3.17646,3.1884084895833333,2a,4d
0,,3.17646,3.1884084895833333,26,53
0,,3.17646,3.2325259895833334,3e,7e
0,,3.1911658333333333,3.24539359375,3b,72
0,,3.1911658333333333,3.24539359375,43,6a
0,,3.17646,3.2766434895833334,51,67
0,,2.8382258333333334,3.348334427083333,1f,7e
0,,2.8382258333333334,3.348334427083333,1f,7e
0,,3.3510917708333334,3.364878489583333,2a,2d
0,,3.3510917708333334,3.364878489583333,26,73
0,,3.3510917708333334,3.4255400520833335,3e,7a
0,,3.3676358333333334,3.4255400520833335,43,6a
0,,3.3676358333333334,3.4255400520833335,3b,6a
0,,3.3676358333333334,3.453113489583333,51,67
0,,3.5294,3.54318671875,2a,3d
0,,3.5294,3.54318671875,24,73
0,,3.5459440625,3.585465989583333,3b,5a
0,,3.5294,3.6001718229166664,3e,6a
0,,3.5459440625,3.6001718229166664,43,62
0,,3.5294,3.6130394270833333,4f,67
0,,3.7040317708333332,3.7178184895833333,2a,2d
0,,3.720575833333333,3.7453919270833333,3b,62
0,,3.7040317708333332,3.7619359895833333,43,62
0,,3.7040317708333332,3.7748035937499997,3e,6e
0,,3.7040317708333332,3.8060534895833333,4f,67
0,,3.3510917708333334,3.8795826562499998,23,7e
0,,3.3510917708333334,3.8795826562499998,23,7e
0,,3.8823399999999997,3.8961267187499997,2a,4d
0,,3.8823399999999997,3.8961267187499997,26,73
0,,3.8823399999999997,3.9531118229166666,3e,7f
0,,3.8988840625,3.9531118229166666,3b,72
0,,3.8988840625,3.9531118229166666,43,6a
0,,3.8823399999999997,3.9972293229166667,51,67
0,,4.055133541666667,4.0707584895833335,2a,2d
0,,4.0735158333333334,4.10017015625,3b,56
0,,4.055133541666667,4.129581822916666,43,6a
0,,4.055133541666667,4.129581822916666,3e,62
0,,4.055133541666667,4.142449427083333,53,67
0,,3.8823399999999997,4.234360885416667,26,7e
0,,3.8823399999999997,4.234360885416667,26,7e
0,,4.249985833333334,4.261934322916667,2a,3d
0,,4.249985833333334,4.261934322916667,24,73
0,,4.249985833333334,4.291345989583333,45,62
0,,4.237118229166667,4.306051822916666,40,6a
0,,4.249985833333334,4.306051822916666,3c,6a
0,,4.249985833333334,4.3942868229166665,53,67
0,,4.41175,4.42553671875,2a,2d
0,,4.4282940625,4.467815989583333,45,62
0,,4.41175,4.482521822916667,40,66
0,,4.4282940625,4.482521822916667,3c,5e
0,,4.58822,4.600168489583333,2a,4d
0,,4.58822,4.600168489583333,26,53
0,,4.58822,4.6571535937499995,40,76
0,,4.602925833333333,4.6571535937499995,3c,76
0,,4.602925833333333,4.6571535937499995,45,6a
0,,4.41175,4.675535885416666,51,67
0,,4.249985833333334,4.76193265625,21,7e
0,,4.249985833333334,4.76193265625,21,7e
0,,4.76469,4.7784767187499995,2a,2d
0,,4.7812340625,4.78950609375,26,73
0,,4.76469,4.835461822916667,3c,72
0,,4.7812340625,4.835461822916667,45,6a
0,,4.7812340625,4.85016765625,40,7a
0,,4.94116,4.956784947916667,2a,3d
0,,4.94116,4.956784947916667,24,73
0,,4.94116,5.01009359375,40,6a
0,,4.94116,5.01009359375,3c,6a
0,,4.959542291666667,5.024799427083333,45,6a
0,,4.7812340625,5.05421109375,51,67
0,,5.11763,5.129578489583333,2a,2d
0,,5.11763,5.1571519270833335,4c,67
0,,5.132335833333333,5.173695989583333,40,6a
0,,5.11763,5.18656359375,3c,6a
0,,5.132335833333333,5.18656359375,45,6a
0,,4.76469,5.291342656249999,24,7e
0,,4.76469,5.291342656249999,24,7e
0,,5.2941,5.3060484895833335,2a,4d
0,,5.2941,5.3060484895833335,26,73
0,,5.3088058333333334,5.36303359375,3c,6e
0,,5.3088058333333334,5.36303359375,40,7a
0,,5.3088058333333334,5.36303359375,45,6e
0,,5.2941,5.377739427083333,4f,67
0,,5.4705699999999995,5.482518489583333,2a,2d
0,,5.4705699999999995,5.526635989583333,40,6e
0,,5.485275833333334,5.53950359375,45,6a
0,,5.4705699999999995,5.554209427083333,3c,6a
0,,5.4705699999999995,5.554209427083333,53,67
0,,5.2941,5.642444427083333,28,7e
0,,5.2941,5.642444427083333,28,7e
0,,5.661745833333333,5.675532552083333,2a,3d
0,,5.661745833333333,5.675532552083333,24,73
0,,5.661745833333333,5.730679427083333,3e,66
0,,5.661745833333333,5.730679427083333,42,6a
0,,5.645201770833333,5.82075265625,53,67
0,,5.82351,5.840973177083333,2a,2d
0,,5.82351,5.894281822916667,45,6a
0,,5.82351,5.894281822916667,42,6a
0,,5.843730520833333,5.894281822916667,3e,6a
0,,5.9981417708333336,6.0137667187499995,2a,4d
