track,instrument,start_time,end_time,note_type,note_strength
0,,3.5714200000000003,4.456834541666667,2b,5a
0,,3.5714200000000003,4.635405541666667,4f,61
0,,4.107133,7.671112541666667,1f,61
0,,5.357130000000001,7.671112541666667,1f,61
0,,5.714272,7.671112541666667,1f,61
0,,5.892843,7.671112541666667,1f,61
0,,3.5714200000000003,8.028254541666668,1f,5d
0,,7.1428400000000005,8.206825541666667,1f,5a
0,,6.804299145833333,8.921109541666667,24,68
0,,7.678553,9.099680541666666,2b,5b
0,,8.035695,9.278251541666666,1f,5d
0,,7.678553,9.813964541666667,1f,5f
0,,8.92855,9.813964541666667,1f,5f
0,,9.464263,9.992535541666667,1f,61
0,,6.428556,10.349677541666667,1d,63
0,,6.090015145833334,10.706819541666666,2a,59
0,,9.661435145833334,10.706819541666666,2a,59
0,,7.1428400000000005,11.063961541666668,2b,5d
0,,5.357130000000001,11.599674541666667,2b,5f
0,,10.714260000000001,11.599674541666667,2b,5f
0,,6.249985000000001,11.599674541666667,1f,62
0,,11.071402,11.599674541666667,4a,5d
0,,10.714260000000001,11.778245541666667,4f,61
0,,11.071402,11.778245541666667,1f,5a
0,,11.607115,11.778245541666667,1f,5a
0,,3.9285620000000003,12.492529541666666,24,60
0,,7.499982,12.492529541666666,24,60
0,,9.999976,12.492529541666666,24,60
0,,11.071402,12.492529541666666,24,60
0,,10.714260000000001,13.385384541666667,1f,5f
0,,12.857112,13.385384541666667,49,5d
0,,12.499970000000001,13.563955541666667,4f,61
0,,12.5892555,13.563955541666667,4f,61
0,,3.206837541666667,13.749967,3d,5d
0,,7.313970541666667,13.749967,3d,5d
0,,10.885390541666666,13.749967,3d,5d
0,,3.9285620000000003,14.635381541666668,1f,63
0,,7.499982,14.635381541666668,1f,63
0,,9.821405,14.635381541666668,1f,63
0,,11.607115,14.635381541666668,1f,63
0,,11.249973,14.635381541666668,2b,61
0,,13.035683,14.813952541666668,1f,61
0,,14.285680000000001,15.349665541666667,4f,61
0,,14.642822,15.535677000000002,48,5d
0,,5.721712458333333,16.063949541666666,24,5e
0,,9.293132458333334,16.063949541666666,24,5e
0,,12.864552458333334,16.063949541666666,24,5e
0,,16.07139,16.242520541666668,4e,5d
0,,16.249961,16.421091541666666,4f,61
0,,12.5892555,16.421091541666666,43,61
0,,16.07139,16.956804541666667,2b,62
0,,16.428532,16.956804541666667,1f,61
0,,16.607103000000002,17.13537554166667,1f,63
0,,10.357118,17.849659541666668,1e,5d
0,,17.8571,18.38537254166667,4a,54
0,,14.821393,18.38537254166667,1f,62
0,,18.392813,18.921085541666667,4a,5a
0,,12.499970000000001,18.921085541666667,1f,5d
0,,13.392825,18.921085541666667,1f,5d
0,,14.642822,18.921085541666667,1f,5d
0,,16.07139,18.921085541666667,1f,5d
0,,17.8571,18.921085541666667,1f,5d
0,,18.928526,19.278227541666666,4d,57
0,,15.357106,19.278227541666666,22,64
0,,19.285668,19.635369541666666,4f,58
0,,19.64281,20.171082541666667,4a,56
0,,14.3749655,20.171082541666667,4f,5e
0,,18.392813,20.171082541666667,1f,61
0,,19.64281,20.528224541666667,1f,63
0,,19.999952,20.528224541666667,1f,63
0,,20.178523000000002,20.70679554166667,4a,54
0,,20.714236,21.063937541666668,48,4f
0,,20.714236,21.063937541666668,29,51
0,,21.071378,21.421079541666668,49,59
0,,14.285680000000001,21.59965054166667,52,61
0,,8.92855,22.31393454166667,2b,63
0,,9.464263,22.31393454166667,2b,63
0,,14.285680000000001,22.31393454166667,2b,63
0,,14.821393,22.31393454166667,2b,63
0,,18.392813,22.31393454166667,2b,63
0,,19.64281,22.31393454166667,2b,63
0,,15.357106,22.849647541666666,2e,67
0,,19.285668,23.20678954166667,30,67
0,,23.749943000000002,24.099644541666667,2b,5a
0,,25.357082000000002,25.52821254166667,1f,61
0,,18.749955,25.52821254166667,1f,5f
0,,23.571372,25.52821254166667,1f,5f
0,,23.749943000000002,25.88535454166667,1f,5a
0,,23.749943000000002,26.063925541666666,1f,5d
0,,15.714248000000001,26.77820954166667,30,60
0,,20.178523000000002,27.671064541666667,2b,62
0,,24.999940000000002,27.849635541666668,1f,63
0,,12.142828,28.921061541666667,30,5f
0,,28.571360000000002,29.09963254166667,30,63
0,,28.571360000000002,29.635345541666666,4b,61
0,,19.285668,29.999928,4f,5d
0,,28.928502,29.999928,4f,5d
0,,6.428556,30.34962954166667,29,59
0,,5.885402541666667,30.528200541666667,24,61
0,,9.456822541666668,30.528200541666667,24,61
0,,13.028242541666668,30.528200541666667,24,61
0,,16.599662541666667,30.528200541666667,24,61
0,,20.171082541666667,30.528200541666667,24,61
0,,23.742502541666667,30.528200541666667,24,61
0,,27.313922541666667,30.528200541666667,24,61
0,,28.571360000000002,30.528200541666667,24,61
0,,29.107073,30.528200541666667,24,61
0,,29.107073,30.70677154166667,30,61
0,,30.35707,30.70677154166667,30,61
0,,30.714212,31.056473083333334,24,61
0,,30.885342541666667,31.056473083333334,24,61
0,,30.35707,31.421055541666668,4f,61
0,,14.642822,31.421055541666668,24,60
0,,15.714248000000001,31.421055541666668,24,60
0,,17.142816,31.421055541666668,24,60
0,,18.214242000000002,31.421055541666668,24,60
0,,21.785662000000002,31.421055541666668,24,60
0,,25.357082000000002,31.421055541666668,24,60
0,,27.857076000000003,31.421055541666668,24,60
0,,28.928502,31.421055541666668,24,60
0,,30.714212,31.785638000000002,4e,5d
0,,30.35707,32.2878689375,24,63
0,,30.892783,32.2878689375,24,63
0,,31.249925,32.67105254166667,30,65
0,,32.14278,32.67105254166667,30,65
0,,22.857088,32.67105254166667,24,65
0,,26.428508,32.67105254166667,24,65
0,,28.928502,32.67105254166667,24,65
0,,29.464215000000003,32.67105254166667,24,65
0,,32.14278,32.67105254166667,24,65
0,,30.35707,33.02819454166667,30,66
0,,30.892783,33.02819454166667,30,66
0,,32.14278,33.20676554166667,4f,61
0,,32.499922,33.571348,48,5d
0,,32.499922,34.0959003125,24,60
0,,33.928490000000004,34.09962054166667,4e,5d
0,,34.107061,34.278191541666665,4f,61
0,,33.571348,34.278191541666665,41,61
0,,33.928490000000004,34.45676254166667,30,63
0,,16.435972458333335,34.642774,24,5e
0,,20.007392458333335,34.642774,24,5e
0,,23.578812458333335,34.642774,24,5e
0,,27.150232458333335,34.642774,24,5e
0,,30.721652458333335,34.642774,24,5e
0,,34.293072458333334,34.642774,24,5e
0,,4.999988,35.70675954166667,24,5a
0,,32.499922,35.70675954166667,24,5a
0,,35.7142,35.88533054166667,52,5e
0,,21.428520000000002,36.06390154166667,2b,59
0,,21.785662000000002,36.242472541666665,1f,62
0,,27.142792,36.242472541666665,1f,62
0,,27.321363,36.242472541666665,1f,62
0,,24.999940000000002,36.59961454166667,2b,61
0,,25.535653,36.59961454166667,2b,61
0,,34.464203000000005,36.59961454166667,2b,61
0,,36.071342,36.778185541666666,4e,68
0,,33.035635,37.492469541666665,24,5f
0,,34.821345,37.492469541666665,24,5f
0,,37.49991,37.67104054166667,52,5f
0,,35.7142,37.67104054166667,2b,5b
0,,35.892771,37.84961154166667,43,5b
0,,36.249913,37.84961154166667,1f,62
0,,36.607055,37.84961154166667,1f,62
0,,36.249913,38.38532454166667,2b,63
0,,37.857052,38.56389554166667,4d,61
0,,33.571348,38.92103754166667,29,57
0,,35.357058,38.92103754166667,29,57
0,,18.928526,39.456750541666665,52,5d
0,,39.28562,39.456750541666665,52,5d
0,,37.49991,40.17103454166667,2b,61
0,,39.642762000000005,40.34960554166667,4c,61
0,,40.357046000000004,40.706747541666665,4b,53
0,,40.714188,41.06388954166667,48,5a
0,,34.464203000000005,41.06388954166667,24,60
0,,36.071342,41.06388954166667,24,60
0,,39.642762000000005,41.06388954166667,24,60
0,,41.07133,41.24246054166667,4b,5e
0,,39.28562,41.24246054166667,2b,5b
0,,41.07133,41.24246054166667,2b,5b
0,,17.8571,41.42103154166667,4a,59
0,,20.178523000000002,41.42103154166667,4a,59
0,,41.249901,41.42103154166667,4a,59
0,,38.392765000000004,41.42103154166667,1f,5d
0,,39.821333,41.59960254166667,1f,62
0,,40.178475,43.02817054166667,1f,5b
0,,41.607043000000004,43.206741541666666,1f,62
0,,41.964185,43.206741541666666,1f,62
0,,33.214206000000004,43.74245454166667,3f,5b
0,,39.821333,43.74245454166667,2b,63
0,,41.607043000000004,43.74245454166667,2b,63
0,,24.285656,43.921025541666666,29,65
0,,32.678493,43.921025541666666,3c,65
0,,35.357058,43.921025541666666,3c,65
0,,39.28562,43.921025541666666,1f,5a
0,,20.714236,44.27816754166667,1d,5b
0,,32.14278,45.70673554166667,3c,68
0,,42.857040000000005,45.70673554166667,3c,68
0,,44.281887770833336,46.421019541666666,24,58
0,,29.642786,48.385300541666666,33,5f
0,,37.142768000000004,49.27815554166667,30,5e
0,,42.499898,49.27815554166667,30,5e
0,,47.499886000000004,49.99243954166667,24,58
0,,50.178451,50.349581541666666,1f,62
0,,50.535593,50.88529454166667,2b,63
0,,44.64647022916667,51.06386554166667,3c,65
0,,48.21789022916667,51.06386554166667,3c,65
0,,50.892735,52.67100454166667,1f,60
0,,46.42846,52.804932791666666,3c,68
0,,49.999880000000005,52.804932791666666,3c,68
0,,33.928490000000004,53.165795020833336,3f,7f
0,,34.999916,53.165795020833336,3f,7f
0,,49.285596000000005,53.165795020833336,3f,7f
0,,52.857016,53.20671754166667,22,62
0,,53.035587,53.20671754166667,22,62
0,,51.071306,53.563859541666666,24,58
0,,51.78559,53.92100154166667,1f,62
0,,51.964161000000004,53.92100154166667,1f,62
0,,53.749871,53.92100154166667,1f,62
0,,52.321303,54.45671454166667,2b,63
0,,53.5713,54.76921379166667,3c,68
0,,54.464155000000005,56.24242454166667,1f,60
0,,55.35701,58.02069408333334,1f,62
0,,57.499862,58.0244143125,4a,54
0,,42.857040000000005,58.0244143125,1f,52
0,,43.392753,58.0244143125,1f,52
0,,43.749895,58.0244143125,1f,52
0,,44.64275,58.0244143125,1f,52
0,,45.178463,58.0244143125,1f,52
0,,45.535605000000004,58.0244143125,1f,52
0,,46.42846,58.0244143125,1f,52
0,,46.964173,58.0244143125,1f,52
0,,47.321315,58.0244143125,1f,52
0,,48.21417,58.0244143125,1f,52
0,,48.749883000000004,58.0244143125,1f,52
0,,49.107025,58.0244143125,1f,52
0,,49.999880000000005,58.0244143125,1f,52
0,,50.535593,58.0244143125,1f,52
0,,50.892735,58.0244143125,1f,52
0,,51.78559,58.0244143125,1f,52
0,,52.321303,58.0244143125,1f,52
0,,52.678445,58.0244143125,1f,52
0,,53.5713,58.0244143125,1f,52
0,,54.107013,58.0244143125,1f,52
0,,54.464155000000005,58.0244143125,1f,52
0,,55.35701,58.0244143125,1f,52
0,,55.892723000000004,58.0244143125,1f,52
0,,25.892795,58.377836083333335,1f,5f
0,,35.7142,58.377836083333335,1f,5f
