track,instrument,start_time,end_time,note_type,note_strength
0,,33.89495804166667,34.12140752083334,45,0
0,,33.89495804166667,34.12140752083334,45,0
0,,33.89495804166667,34.12140752083334,45,0
0,,33.89495804166667,34.12140752083334,45,0
0,,34.12140752083334,34.12140752083334,45,0
0,,28.67756204166667,34.12140752083334,3e,0
0,,28.67756204166667,34.12140752083334,3e,0
0,,33.89495804166667,34.12140752083334,3e,0
0,,33.89495804166667,34.12140752083334,3e,0
0,,33.89495804166667,34.12140752083334,3e,0
0,,33.89495804166667,34.12140752083334,3e,0
0,,34.12140752083334,34.12140752083334,3e,0
0,,13.242765541666667,34.12140752083334,37,0
0,,13.460157041666667,34.12140752083334,37,0
0,,13.677548541666667,34.12140752083334,37,0
0,,13.677548541666667,34.12140752083334,37,0
0,,13.894940041666668,34.12140752083334,37,0
0,,14.112331541666668,34.12140752083334,37,0
0,,14.329723041666668,34.12140752083334,37,0
0,,14.547114541666668,34.12140752083334,37,0
0,,14.764506041666667,34.12140752083334,37,0
0,,14.981897541666667,34.12140752083334,37,0
0,,15.199289041666669,34.12140752083334,37,0
0,,15.416680541666668,34.12140752083334,37,0
0,,15.634072041666668,34.12140752083334,37,0
0,,15.851463541666668,34.12140752083334,37,0
0,,16.06885504166667,34.12140752083334,37,0
0,,16.286246541666667,34.12140752083334,37,0
0,,16.50363804166667,34.12140752083334,37,0
0,,16.721029541666667,34.12140752083334,37,0
0,,16.93842104166667,34.12140752083334,37,0
0,,17.155812541666666,34.12140752083334,37,0
0,,17.373204041666668,34.12140752083334,37,0
0,,17.59059554166667,34.12140752083334,37,0
0,,17.807987041666667,34.12140752083334,37,0
0,,18.02537854166667,34.12140752083334,37,0
0,,18.242770041666667,34.12140752083334,37,0
0,,18.46016154166667,34.12140752083334,37,0
0,,18.67755304166667,34.12140752083334,37,0
0,,18.894944541666668,34.12140752083334,37,0
0,,18.894944541666668,34.12140752083334,37,0
0,,19.11233604166667,34.12140752083334,37,0
0,,19.329727541666667,34.12140752083334,37,0
0,,19.54711904166667,34.12140752083334,37,0
0,,19.764510541666667,34.12140752083334,37,0
0,,19.981902041666668,34.12140752083334,37,0
0,,20.19929354166667,34.12140752083334,37,0
0,,20.416685041666668,34.12140752083334,37,0
0,,20.63407654166667,34.12140752083334,37,0
0,,20.851468041666667,34.12140752083334,37,0
0,,21.06885954166667,34.12140752083334,37,0
0,,21.286251041666667,34.12140752083334,37,0
0,,21.503642541666668,34.12140752083334,37,0
0,,21.72103404166667,34.12140752083334,37,0
0,,21.938425541666668,34.12140752083334,37,0
0,,22.15581704166667,34.12140752083334,37,0
0,,22.373208541666667,34.12140752083334,37,0
0,,22.59060004166667,34.12140752083334,37,0
0,,22.807991541666667,34.12140752083334,37,0
0,,23.025383041666668,34.12140752083334,37,0
0,,23.24277454166667,34.12140752083334,37,0
0,,23.460166041666668,34.12140752083334,37,0
0,,23.67755754166667,34.12140752083334,37,0
0,,23.894949041666667,34.12140752083334,37,0
0,,24.11234054166667,34.12140752083334,37,0
0,,24.11234054166667,34.12140752083334,37,0
0,,24.32973204166667,34.12140752083334,37,0
0,,24.547123541666668,34.12140752083334,37,0
0,,24.76451504166667,34.12140752083334,37,0
