track,instrument,start_time,end_time,note_type,note_strength
0,,9.428573,9.753573054166667,3e,40
0,,14.571431,14.939288204166667,3c,40
0,,23.142861,23.467861054166665,3e,40
0,,26.1428615,26.289290095833334,42,40
0,,28.285719,28.653576204166665,3c,40
0,,31.714291,32.000005333333334,43,40
0,,37.285720500000004,37.5107205375,39,40
0,,38.571435,38.978577925,3e,40
0,,38.571435,38.9892922125,43,40
0,,39.8571495,40.07500667916667,37,40
0,,42.000007000000004,42.3107213375,3b,40
0,,46.285722,46.7250077875,42,40
0,,50.571437,50.682151304166666,3e,40
0,,57.428581,57.539295304166664,3e,40
0,,59.5714385,59.73572424166667,37,40
0,,60.00001,60.925010154166664,31,40
0,,63.8571535,64.98929654583333,3e,40
0,,66.857154,67.66786842083333,45,40
0,,71.142869,71.46786905416667,3e,40
0,,74.1428695,74.28929809583333,42,40
0,,76.285727,76.64286991666667,3c,40
0,,77.14287,77.46787005416667,43,40
0,,78.857156,79.68929899583334,3e,40
0,,78.857156,79.692870425,2b,40
0,,79.714299,80.00001333333333,43,40
0,,80.571442,81.2892992625,39,40
0,,82.285728,83.8392996875,43,40
0,,84.00001400000001,84.664299825,3b,40
0,,85.2857285,85.5107285375,39,40
0,,86.571443,86.978585925,3e,40
0,,86.571443,86.9893002125,43,40
0,,85.7143,87.428586,40,40
0,,87.8571575,88.07501467916667,37,40
0,,89.142872,90.30358647916667,40,40
0,,90.000015,90.3107293375,3b,40
0,,94.28573,94.7250157875,42,40
0,,98.571445,98.68215930416666,3e,40
0,,105.428589,105.53930330416667,3e,40
0,,107.5714465,107.73573224166667,37,40
0,,106.285732,108.07858944166667,43,40
0,,108.000018,108.92501815416666,31,40
0,,113.142876,113.16073314583333,73,1
0,,113.5714475,113.83216182916667,39,40
0,,114.000019,114.20001903333333,42,40
0,,120.857163,121.01073445416667,3e,40
0,,120.00002,122.52144899166667,4a,40
0,,123.428592,124.37502072916666,30,40
0,,124.285735,127.2964497875,4f,40
0,,136.285737,136.61073705416666,3e,40
0,,141.428595,141.79645220416666,3c,40
0,,145.71431,146.52502442083335,45,40
0,,150.000025,150.32502505416667,3e,40
0,,153.0000255,153.14645409583332,42,40
0,,154.28574,154.30359714583332,7e,1
0,,155.142883,155.50002591666666,3c,40
0,,156.000026,156.32502605416667,43,40
0,,157.714312,158.54645499583333,3e,40
0,,157.714312,158.550026425,2b,40
0,,158.57145500000001,158.85716933333333,43,40
0,,159.428598,160.1464552625,39,40
0,,161.142884,162.6964556875,43,40
0,,162.85717,163.521455825,3b,40
0,,164.1428845,164.3678845375,39,40
0,,165.428599,165.835741925,3e,40
0,,165.428599,165.8464562125,43,40
0,,164.571456,166.285742,40,40
0,,164.571456,166.76074207916668,53,40
0,,166.7143135,166.93217067916666,37,40
0,,166.7143135,167.20359929583333,51,40
0,,167.142885,167.550027925,4f,40
0,,168.00002800000001,169.16074247916666,40,40
0,,168.857171,169.1678853375,3b,40
0,,173.142886,173.5821717875,42,40
0,,173.142886,173.58931464583333,4e,40
0,,174.4286005,174.7714577,53,40
0,,177.428601,177.53931530416668,3e,40
0,,184.285745,184.39645930416665,3e,40
0,,186.4286025,186.59288824166666,37,40
0,,185.142888,186.93574544166665,43,40
0,,186.857174,187.78217415416665,31,40
0,,192.4286035,192.68931782916667,39,40
0,,192.857175,193.05717503333332,42,40
0,,199.714319,199.86789045416666,3e,40
0,,198.857176,201.37860499166666,4a,40
0,,202.285748,206.1774846875,30,40
0,,206.086905,229.0595352625,4f,40
0,,266.181796,266.64997777916665,2b,40
0,,268.4272503583333,268.60452307083335,43,40
