track,instrument,start_time,end_time,note_type,note_strength
0,,8.2733503125,9.0309253125,3e,0
0,,5.902771875,9.046708125,41,0
0,,6.2910290625,9.046708125,41,0
0,,6.5877459375,9.046708125,41,0
0,,6.900245625,9.046708125,41,0
0,,7.20958875,9.046708125,41,0
0,,8.2922896875,9.046708125,41,0
0,,3.9172940625,9.0561778125,4b,0
0,,4.1635059375,9.0561778125,4b,0
0,,4.5107278125,9.0561778125,4b,0
0,,8.402769375,9.0561778125,4b,0
0,,4.981055625,9.0624909375,44,0
0,,5.0915353125000005,9.0624909375,44,0
0,,5.2872421875,9.0624909375,44,0
0,,5.4387571875,9.0624909375,44,0
0,,5.71969125,9.0624909375,44,0
0,,6.0006253125,9.0624909375,44,0
0,,6.313125,9.0624909375,44,0
0,,6.5246146875,9.0624909375,44,0
0,,6.65403375,9.0624909375,44,0
0,,6.938124375,9.0624909375,44,0
0,,7.1748665625,9.0624909375,44,0
0,,7.2569371875,9.0624909375,44,0
0,,8.327011875,9.0624909375,44,0
0,,4.9842121875,9.078273750000001,48,0
0,,5.11363125,9.078273750000001,48,0
0,,5.2872421875,9.078273750000001,48,0
0,,5.460853125,9.078273750000001,48,0
0,,5.7417871875,9.078273750000001,48,0
0,,5.978529375,9.078273750000001,48,0
0,,6.6319378125,9.078273750000001,48,0
0,,7.234841250000001,9.078273750000001,48,0
0,,8.4248653125,9.078273750000001,48,0
0,,6.218428125,54.14136,29,0
0,,6.6508771875,54.14136,29,0
0,,20.202,54.14136,29,0
0,,20.530282500000002,54.14136,29,0
0,,21.41412,54.14136,29,0
0,,21.7424025,54.14136,29,0
0,,25.05048,54.14136,29,0
0,,25.3787625,54.14136,29,0
0,,26.2626,54.14136,29,0
0,,26.5908825,54.14136,29,0
0,,39.59592,54.14136,29,0
0,,39.9242025,54.14136,29,0
0,,40.54288875,54.14136,29,0
0,,41.1363225,54.14136,29,0
0,,42.020160000000004,54.14136,29,0
0,,43.0144771875,54.14136,29,0
0,,45.9848025,54.14136,29,0
0,,47.1969225,54.14136,29,0
0,,9.668550937500001,54.213960937500005,44,0
0,,16.6950590625,54.213960937500005,44,0
